9,1,493,737,93,54,1,7,1
9,2,504,831,83,45,1,7,1
9,3,652,834,63,33,1,2,1
9,4,762,836,72,30,1,8,1
9,5,953,755,123,52,1,9,1
9,9,1332,801,63,33,1,2,1
9,8,1311,874,99,45,1,7,1
9,7,1325,851,57,25,1,8,1
9,11,1467,590,39,36,1,8,1
9,12,1525,586,44,43,1,8,1
9,13,1545,642,46,36,1,2,1
9,14,1593,651,38,41,1,8,1
9,10,1261,940,102,39,1,7,1
10,1,502,738,93,55,1,7,1
10,2,503,830,83,45,1,7,1
10,3,650,834,64,32,1,2,1
10,4,761,834,72,32,1,8,1
10,5,960,756,127,52,1,9,1
10,9,1340,804,63,34,1,2,1
10,8,1309,874,100,45,1,7,1
10,7,1318,851,57,25,1,8,1
10,11,1468,594,39,33,1,8,1
10,12,1526,588,39,38,1,8,1
10,13,1545,641,46,36,1,2,1
10,14,1596,652,36,39,1,8,1
10,10,1260,939,102,39,1,7,1
11,1,508,742,93,49,1,7,1
11,2,501,829,83,45,1,7,1
11,3,648,835,64,32,1,2,1
11,4,759,835,73,31,1,8,1
11,5,971,756,128,52,1,9,1
11,9,1347,805,66,35,1,2,1
11,8,1310,874,100,45,1,7,1
11,7,1302,852,60,26,1,8,1
11,11,1467,590,39,36,1,8,1
11,12,1525,588,39,38,1,8,1
11,13,1545,641,46,36,1,2,1
11,14,1596,653,36,39,1,8,1
11,10,1260,939,102,40,1,7,1
12,1,515,744,95,46,1,7,1
12,2,498,827,83,45,1,7,1
12,3,646,834,62,31,1,2,1
12,4,758,835,73,32,1,8,1
12,5,995,756,115,51,1,9,1
12,9,1356,804,63,39,1,2,1
12,8,1310,873,98,45,1,7,1
12,7,1285,852,66,27,1,8,1
12,11,1468,591,39,36,1,8,1
12,12,1532,590,39,38,1,8,1
12,13,1545,642,46,36,1,2,1
12,14,1597,653,36,39,1,8,1
12,10,1260,939,102,39,1,7,1
13,5,1005,757,117,51,1,9,1
13,1,525,744,96,47,1,7,1
13,2,497,821,84,55,1,7,1
13,3,642,835,66,32,1,2,1
13,4,757,834,71,33,1,8,1
13,7,1273,851,65,29,1,8,1
13,8,1309,875,97,38,1,7,1
13,10,1259,939,102,37,1,7,1
13,9,1366,806,59,38,1,2,1
13,11,1468,593,38,34,1,8,1
13,12,1531,595,44,38,1,8,1
13,15,1445,854,48,31,1,8,1
13,13,1546,640,46,36,1,2,1
13,14,1601,657,36,39,1,8,1
14,2,491,821,82,54,1,7,1
14,1,532,744,94,47,1,7,1
14,3,640,835,70,33,1,2,1
14,4,754,833,70,34,1,8,1
14,5,1017,760,115,52,1,9,1
14,11,1468,593,40,35,1,8,1
14,14,1603,653,35,39,1,8,1
14,9,1371,809,60,31,1,2,1
14,7,1265,850,67,34,1,8,1
14,8,1305,874,101,46,1,7,1
14,10,1257,938,107,40,1,7,1
14,15,1441,852,51,33,1,8,1
14,12,1534,597,49,40,1,8,1
14,13,1545,640,46,36,1,2,1
15,5,1026,756,117,56,1,9,1
15,1,539,748,96,44,1,7,1
15,2,488,816,83,57,1,7,1
15,3,640,835,64,34,1,2,1
15,4,753,834,70,32,1,8,1
15,9,1378,810,61,34,1,2,1
15,13,1546,640,44,38,1,2,1
15,11,1468,594,40,34,1,8,1
15,12,1535,597,45,36,1,8,1
15,7,1252,849,68,32,1,8,1
15,8,1308,873,98,46,1,7,1
15,15,1435,854,55,30,1,8,1
15,10,1259,938,102,41,1,7,1
15,14,1603,659,35,38,1,8,1
